,vearly,vdsat,self_gain,region,id,gmoverid,gmbs,gm,gds,ft,csb,cgs,cgd,cdb,vbs,w,l,vsd,vsg,vsdat,cgb,cds
1706,0.2924,-0.08198,7.341,3.0,-2.311e-06,25.1,3.204e-06,5.8e-05,7.902e-06,9193000000.0,8.107e-16,4.968e-16,4.133e-16,6.948e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.3,0.3,,,
1707,0.3228,-0.08325,7.482,3.0,-7.775e-06,23.18,9.804e-06,0.0001802,2.409e-05,25350000000.0,8.186e-16,6.327e-16,4.179e-16,6.997e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.3,0.35,,,
1708,0.3796,-0.08667,7.533,3.0,-2.289e-05,19.84,2.433e-05,0.0004542,6.03e-05,56560000000.0,8.268e-16,7.895e-16,4.218e-16,7.056e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.3,0.4,,,
1709,0.467,-0.09384,7.472,2.0,-5.606e-05,16.0,4.733e-05,0.0008969,0.00012,102800000000.0,8.322e-16,9.061e-16,4.25e-16,7.1e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.3,0.45,,,
1710,0.5821,-0.1051,7.269,2.0,-0.0001139,12.49,7.42e-05,0.001422,0.0001957,154500000000.0,8.357e-16,9.872e-16,4.279e-16,7.131e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.3,0.5,,,
1711,0.7103,-0.1197,6.899,2.0,-0.0001976,9.713,9.936e-05,0.001919,0.0002782,200600000000.0,8.381e-16,1.046e-15,4.318e-16,7.154e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.3,0.55,,,
1712,0.83,-0.1367,6.34,2.0,-0.000304,7.638,0.0001195,0.002322,0.0003662,235400000000.0,8.399e-16,1.091e-15,4.388e-16,7.175e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.3,0.6,,,
1713,0.918,-0.1557,5.581,2.0,-0.0004273,6.079,0.0001329,0.002598,0.0004655,256300000000.0,8.414e-16,1.125e-15,4.518e-16,7.194e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.3,0.65,,,
1714,0.9544,-0.1762,4.657,2.0,-0.000561,4.879,0.000139,0.002737,0.0005878,263300000000.0,8.428e-16,1.148e-15,4.735e-16,7.215e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.3,0.7,,,
1715,0.9331,-0.198,3.672,2.0,-0.0006983,3.935,0.000138,0.002748,0.0007484,257800000000.0,8.44e-16,1.162e-15,5.052e-16,7.235e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.3,0.75,,,
1716,0.8689,-0.221,2.765,2.0,-0.0008334,3.182,0.0001315,0.002652,0.0009591,242900000000.0,8.452e-16,1.166e-15,5.457e-16,7.256e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.3,0.8,,,
1717,0.7885,-0.2448,2.034,2.0,-0.0009616,2.579,0.0001211,0.00248,0.001219,222200000000.0,8.463e-16,1.163e-15,5.913e-16,7.275e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.3,0.85,,,
1718,0.7143,-0.2695,1.501,2.0,-0.00108,2.102,0.0001088,0.00227,0.001512,199400000000.0,8.472e-16,1.155e-15,6.379e-16,7.292e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.3,0.9,,,
1719,0.6565,-0.2947,1.136,2.0,-0.001188,1.73,9.632e-05,0.002055,0.001809,177600000000.0,8.481e-16,1.143e-15,6.818e-16,7.306e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.3,0.95,,,
1720,0.6158,-0.3205,0.8905,1.0,-0.001285,1.446,8.472e-05,0.001858,0.002087,158400000000.0,8.487e-16,1.131e-15,7.213e-16,7.318e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.3,1.0,,,
1721,0.588,-0.3467,0.7228,1.0,-0.001373,1.229,7.444e-05,0.001688,0.002335,142300000000.0,8.493e-16,1.12e-15,7.555e-16,7.327e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.3,1.05,,,
1722,0.5682,-0.3734,0.6027,1.0,-0.001454,1.061,6.544e-05,0.001542,0.002559,128800000000.0,8.498e-16,1.109e-15,7.846e-16,7.335e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.3,1.1,,,
1723,0.5522,-0.4003,0.5118,1.0,-0.001527,0.9268,5.75e-05,0.001415,0.002766,117400000000.0,8.501e-16,1.099e-15,8.091e-16,7.341e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.3,1.15,,,
1724,0.538,-0.4275,0.4394,1.0,-0.001595,0.8168,5.038e-05,0.001303,0.002964,107400000000.0,8.505e-16,1.091e-15,8.296e-16,7.345e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.3,1.2,,,
1725,0.2492,-0.0813,6.365,0.0,-1.511e-09,25.54,2.398e-09,3.832e-08,6.02e-09,6735000.0,8.064e-16,4.133e-16,3.782e-16,6.649e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.0,,,
1726,0.2551,-0.08141,6.538,0.0,-5.403e-09,25.63,8.349e-09,1.382e-07,2.113e-08,24150000.0,8.064e-16,4.179e-16,3.812e-16,6.649e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.05,,,
1727,0.2615,-0.08152,6.719,0.0,-1.947e-08,25.7,2.93e-08,5e-07,7.441e-08,86940000.0,8.064e-16,4.219e-16,3.846e-16,6.649e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.1,,,
1728,0.2683,-0.08164,6.909,0.0,-7.043e-08,25.75,1.035e-07,1.813e-06,2.624e-07,313700000.0,8.065e-16,4.252e-16,3.884e-16,6.649e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.15,,,
1729,0.2762,-0.08178,7.107,3.0,-2.552e-07,25.73,3.664e-07,6.566e-06,9.238e-07,1128000000.0,8.066e-16,4.294e-16,3.927e-16,6.65e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.2,,,
1730,0.2868,-0.08202,7.31,3.0,-9.196e-07,25.49,1.283e-06,2.344e-05,3.207e-06,3965000000.0,8.074e-16,4.426e-16,3.975e-16,6.654e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.25,,,
1731,0.3051,-0.0826,7.501,3.0,-3.229e-06,24.59,4.274e-06,7.94e-05,1.059e-05,12720000000.0,8.107e-16,4.968e-16,4.027e-16,6.673e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.3,,,
1732,0.3423,-0.08422,7.646,3.0,-1.05e-05,22.34,1.243e-05,0.0002346,3.068e-05,33290000000.0,8.186e-16,6.327e-16,4.081e-16,6.722e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.35,,,
1733,0.4095,-0.08838,7.717,3.0,-2.949e-05,18.84,2.897e-05,0.0005557,7.201e-05,69660000000.0,8.268e-16,7.894e-16,4.133e-16,6.781e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.4,,,
1734,0.5112,-0.09647,7.704,2.0,-6.876e-05,15.07,5.321e-05,0.001036,0.0001345,119400000000.0,8.322e-16,9.059e-16,4.18e-16,6.825e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.45,,,
1735,0.6458,-0.1085,7.595,2.0,-0.000134,11.76,8e-05,0.001576,0.0002075,172000000000.0,8.357e-16,9.867e-16,4.22e-16,6.855e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.5,,,
1736,0.8029,-0.1237,7.386,2.0,-0.0002254,9.199,0.0001044,0.002074,0.0002808,217800000000.0,8.38e-16,1.045e-15,4.253e-16,6.877e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.55,,,
1737,0.9696,-0.1411,7.073,2.0,-0.0003395,7.295,0.0001237,0.002476,0.0003501,252800000000.0,8.397e-16,1.09e-15,4.286e-16,6.894e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.6,,,
1738,1.132,-0.1604,6.642,2.0,-0.0004707,5.867,0.0001367,0.002762,0.0004158,275600000000.0,8.41e-16,1.125e-15,4.326e-16,6.909e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.65,,,
1739,1.273,-0.1812,6.081,2.0,-0.0006132,4.775,0.000143,0.002928,0.0004815,286700000000.0,8.421e-16,1.152e-15,4.384e-16,6.922e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.7,,,
1740,1.374,-0.2033,5.397,2.0,-0.0007612,3.926,0.0001433,0.002989,0.0005538,287700000000.0,8.43e-16,1.174e-15,4.473e-16,6.935e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.75,,,
1741,1.42,-0.2264,4.621,2.0,-0.00091,3.255,0.0001388,0.002962,0.000641,280600000000.0,8.439e-16,1.19e-15,4.606e-16,6.948e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.8,,,
1742,1.406,-0.2504,3.817,2.0,-0.001056,2.716,0.0001306,0.002867,0.0007511,267300000000.0,8.446e-16,1.201e-15,4.795e-16,6.961e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.85,,,
1743,1.343,-0.2751,3.057,2.0,-0.001195,2.277,0.00012,0.002721,0.0008902,249600000000.0,8.454e-16,1.206e-15,5.042e-16,6.974e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.9,,,
1744,1.252,-0.3005,2.399,2.0,-0.001327,1.916,0.0001079,0.002542,0.001059,229500000000.0,8.461e-16,1.206e-15,5.343e-16,6.987e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.95,,,
1745,1.156,-0.3263,1.87,2.0,-0.001449,1.618,9.533e-05,0.002344,0.001253,208400000000.0,8.467e-16,1.202e-15,5.683e-16,7e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,1.0,,,
1746,1.068,-0.3526,1.469,2.0,-0.001561,1.375,8.301e-05,0.002146,0.001461,188100000000.0,8.474e-16,1.193e-15,6.045e-16,7.012e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,1.05,,,
1747,0.9968,-0.3793,1.175,2.0,-0.001663,1.179,7.152e-05,0.00196,0.001668,169500000000.0,8.479e-16,1.183e-15,6.407e-16,7.023e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,1.1,,,
1748,0.9427,-0.4063,0.9632,1.0,-0.001756,1.022,6.119e-05,0.001795,0.001863,153500000000.0,8.484e-16,1.171e-15,6.755e-16,7.033e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,1.15,,,
1749,0.9032,-0.4335,0.8105,1.0,-0.001842,0.8973,5.209e-05,0.001653,0.002039,139900000000.0,8.489e-16,1.159e-15,7.078e-16,7.041e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.4,1.2,,,
1750,0.255,-0.08174,6.466,0.0,-2.247e-09,25.36,3.448e-09,5.656e-08,8.747e-09,9996000.0,8.064e-16,4.133e-16,3.732e-16,6.41e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.0,,,
1751,0.2612,-0.08185,6.643,0.0,-7.959e-09,25.44,1.189e-08,2.02e-07,3.041e-08,35540000.0,8.064e-16,4.179e-16,3.756e-16,6.41e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.05,,,
1752,0.2677,-0.08197,6.829,0.0,-2.84e-08,25.51,4.135e-08,7.241e-07,1.06e-07,126800000.0,8.064e-16,4.219e-16,3.782e-16,6.41e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.1,,,
1753,0.2749,-0.08209,7.023,3.0,-1.018e-07,25.55,1.446e-07,2.599e-06,3.701e-07,453300000.0,8.065e-16,4.252e-16,3.812e-16,6.41e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.15,,,
1754,0.2834,-0.08225,7.225,3.0,-3.648e-07,25.5,5.057e-07,9.3e-06,1.287e-06,1612000000.0,8.066e-16,4.294e-16,3.846e-16,6.411e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.2,,,
1755,0.2954,-0.08254,7.431,3.0,-1.297e-06,25.15,1.739e-06,3.261e-05,4.389e-06,5571000000.0,8.074e-16,4.426e-16,3.884e-16,6.415e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.25,,,
1756,0.3175,-0.08327,7.621,3.0,-4.453e-06,24.01,5.604e-06,0.0001069,1.403e-05,17290000000.0,8.107e-16,4.968e-16,3.927e-16,6.434e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.3,,,
1757,0.3621,-0.08533,7.764,3.0,-1.395e-05,21.44,1.542e-05,0.0002992,3.853e-05,42850000000.0,8.186e-16,6.327e-16,3.975e-16,6.483e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.35,,,
1758,0.4393,-0.09029,7.841,3.0,-3.733e-05,17.85,3.377e-05,0.0006662,8.496e-05,84210000000.0,8.268e-16,7.894e-16,4.027e-16,6.542e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.4,,,
1759,0.5535,-0.0993,7.848,2.0,-8.297e-05,14.18,5.874e-05,0.001176,0.0001499,136600000000.0,8.322e-16,9.059e-16,4.081e-16,6.585e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.45,,,
1760,0.7026,-0.1121,7.78,2.0,-0.0001554,11.07,8.495e-05,0.001721,0.0002212,188900000000.0,8.357e-16,9.866e-16,4.133e-16,6.615e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.5,,,
1761,0.8776,-0.1277,7.639,2.0,-0.0002539,8.704,0.0001081,0.00221,0.0002893,233200000000.0,8.38e-16,1.045e-15,4.181e-16,6.637e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.55,,,
1762,1.069,-0.1456,7.424,2.0,-0.0003744,6.943,0.0001261,0.002599,0.0003501,266500000000.0,8.397e-16,1.089e-15,4.222e-16,6.654e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.6,,,
1763,1.269,-0.1652,7.13,2.0,-0.0005115,5.619,0.0001378,0.002874,0.0004031,288100000000.0,8.409e-16,1.124e-15,4.259e-16,6.667e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.65,,,
1764,1.465,-0.1862,6.749,2.0,-0.0006594,4.607,0.0001433,0.003038,0.0004501,299200000000.0,8.419e-16,1.151e-15,4.293e-16,6.679e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.7,,,
1765,1.643,-0.2085,6.277,2.0,-0.0008131,3.821,0.0001434,0.003107,0.000495,301500000000.0,8.428e-16,1.174e-15,4.331e-16,6.689e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.75,,,
1766,1.786,-0.2318,5.72,2.0,-0.0009683,3.203,0.0001391,0.003102,0.0005423,297200000000.0,8.434e-16,1.192e-15,4.38e-16,6.698e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.8,,,
1767,1.879,-0.256,5.094,2.0,-0.001122,2.71,0.0001318,0.003041,0.0005969,288000000000.0,8.44e-16,1.206e-15,4.448e-16,6.706e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.85,,,
1768,1.916,-0.2808,4.428,2.0,-0.001271,2.311,0.0001224,0.002938,0.0006635,275300000000.0,8.446e-16,1.218e-15,4.541e-16,6.714e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.9,,,
1769,1.896,-0.3062,3.761,2.0,-0.001415,1.983,0.0001115,0.002806,0.000746,260000000000.0,8.451e-16,1.225e-15,4.667e-16,6.723e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.95,,,
1770,1.831,-0.3322,3.131,2.0,-0.001551,1.71,9.997e-05,0.002652,0.0008468,243000000000.0,8.455e-16,1.23e-15,4.83e-16,6.732e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,1.0,,,
1771,1.738,-0.3585,2.571,2.0,-0.001679,1.479,8.809e-05,0.002484,0.0009663,225100000000.0,8.46e-16,1.231e-15,5.032e-16,6.74e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,1.05,,,
1772,1.632,-0.3852,2.097,2.0,-0.001799,1.285,7.629e-05,0.002311,0.001102,207000000000.0,8.464e-16,1.229e-15,5.271e-16,6.75e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,1.1,,,
1773,1.53,-0.4123,1.713,2.0,-0.00191,1.12,6.493e-05,0.002139,0.001249,189500000000.0,8.469e-16,1.224e-15,5.539e-16,6.759e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,1.15,,,
1774,1.438,-0.4396,1.413,2.0,-0.002012,0.9822,5.425e-05,0.001976,0.001399,173100000000.0,8.473e-16,1.217e-15,5.829e-16,6.767e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.5,1.2,,,
1775,0.2602,-0.08218,6.552,0.0,-3.313e-09,25.17,4.914e-09,8.278e-08,1.264e-08,14700000.0,8.064e-16,4.133e-16,3.692e-16,6.199e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.0,,,
1776,0.2665,-0.08229,6.731,0.0,-1.163e-08,25.25,1.68e-08,2.93e-07,4.353e-08,51790000.0,8.064e-16,4.179e-16,3.711e-16,6.199e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.05,,,
1777,0.2733,-0.08241,6.92,0.0,-4.111e-08,25.32,5.783e-08,1.04e-06,1.503e-07,183200000.0,8.064e-16,4.219e-16,3.732e-16,6.199e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.1,,,
1778,0.2808,-0.08254,7.117,3.0,-1.458e-07,25.34,2.001e-07,3.696e-06,5.192e-07,648400000.0,8.065e-16,4.252e-16,3.756e-16,6.199e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.15,,,
1779,0.29,-0.08272,7.322,3.0,-5.17e-07,25.25,6.911e-07,1.305e-05,1.783e-06,2279000000.0,8.066e-16,4.294e-16,3.782e-16,6.2e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.2,,,
1780,0.3038,-0.08307,7.529,3.0,-1.81e-06,24.78,2.329e-06,4.486e-05,5.959e-06,7723000000.0,8.074e-16,4.426e-16,3.812e-16,6.204e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.25,,,
1781,0.3304,-0.08401,7.716,3.0,-6.064e-06,23.35,7.224e-06,0.0001416,1.836e-05,23100000000.0,8.107e-16,4.968e-16,3.846e-16,6.223e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.3,,,
1782,0.3828,-0.08659,7.853,3.0,-1.825e-05,20.51,1.877e-05,0.0003744,4.767e-05,54070000000.0,8.186e-16,6.327e-16,3.884e-16,6.272e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.35,,,
1783,0.4701,-0.09241,7.931,2.0,-4.651e-05,16.87,3.865e-05,0.0007847,9.893e-05,99980000000.0,8.268e-16,7.894e-16,3.927e-16,6.331e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.4,,,
1784,0.5959,-0.1023,7.949,2.0,-9.873e-05,13.34,6.39e-05,0.001317,0.0001657,154100000000.0,8.322e-16,9.059e-16,3.975e-16,6.375e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.45,,,
1785,0.7574,-0.1158,7.903,2.0,-0.0001782,10.43,8.92e-05,0.001859,0.0002353,205600000000.0,8.357e-16,9.865e-16,4.027e-16,6.405e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.5,,,
1786,0.9463,-0.1319,7.798,2.0,-0.0002833,8.241,0.000111,0.002334,0.0002994,248000000000.0,8.38e-16,1.045e-15,4.081e-16,6.426e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.55,,,
1787,1.156,-0.1501,7.635,2.0,-0.0004095,6.607,0.0001274,0.002706,0.0003544,279000000000.0,8.397e-16,1.089e-15,4.134e-16,6.443e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.6,,,
1788,1.379,-0.17,7.411,2.0,-0.0005515,5.375,0.0001377,0.002964,0.0003999,298700000000.0,8.409e-16,1.123e-15,4.183e-16,6.456e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.65,,,
1789,1.608,-0.1913,7.122,2.0,-0.0007036,4.429,0.0001421,0.003117,0.0004376,308300000000.0,8.419e-16,1.151e-15,4.226e-16,6.467e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.7,,,
1790,1.831,-0.2138,6.764,2.0,-0.0008611,3.695,0.0001414,0.003182,0.0004704,310200000000.0,8.427e-16,1.173e-15,4.264e-16,6.476e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.75,,,
1791,2.034,-0.2373,6.342,2.0,-0.00102,3.118,0.0001369,0.003181,0.0005016,306400000000.0,8.433e-16,1.191e-15,4.298e-16,6.483e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.8,,,
1792,2.204,-0.2616,5.86,2.0,-0.001178,2.659,0.0001298,0.003132,0.0005345,298600000000.0,8.438e-16,1.206e-15,4.335e-16,6.49e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.85,,,
1793,2.33,-0.2865,5.33,2.0,-0.001332,2.288,0.0001208,0.003048,0.0005719,288000000000.0,8.443e-16,1.218e-15,4.378e-16,6.496e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.9,,,
1794,2.403,-0.312,4.769,2.0,-0.001482,1.984,0.0001106,0.002941,0.0006166,275600000000.0,8.447e-16,1.228e-15,4.432e-16,6.502e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.95,,,
1795,2.423,-0.338,4.197,2.0,-0.001626,1.732,9.98e-05,0.002815,0.0006709,261800000000.0,8.45e-16,1.236e-15,4.503e-16,6.507e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,1.0,,,
1796,2.394,-0.3644,3.637,2.0,-0.001763,1.519,8.863e-05,0.002678,0.0007363,247000000000.0,8.453e-16,1.242e-15,4.594e-16,6.513e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,1.05,,,
1797,2.326,-0.3912,3.112,2.0,-0.001893,1.338,7.737e-05,0.002532,0.0008137,231700000000.0,8.456e-16,1.245e-15,4.711e-16,6.519e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,1.1,,,
1798,2.232,-0.4182,2.638,2.0,-0.002016,1.182,6.623e-05,0.002382,0.000903,216200000000.0,8.459e-16,1.246e-15,4.854e-16,6.525e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,1.15,,,
1799,2.125,-0.4456,2.225,2.0,-0.002131,1.047,5.537e-05,0.002231,0.001003,200800000000.0,8.462e-16,1.245e-15,5.026e-16,6.531e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.6,1.2,,,
1800,0.2651,-0.08262,6.627,0.0,-4.848e-09,25.0,6.948e-09,1.203e-07,1.815e-08,21430000.0,8.064e-16,4.133e-16,3.658e-16,6.012e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.0,,,
1801,0.2716,-0.08274,6.809,0.0,-1.686e-08,25.07,2.353e-08,4.218e-07,6.195e-08,74870000.0,8.064e-16,4.179e-16,3.674e-16,6.012e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.05,,,
1802,0.2786,-0.08285,7.0,0.0,-5.906e-08,25.13,8.025e-08,1.483e-06,2.119e-07,262400000.0,8.064e-16,4.219e-16,3.692e-16,6.012e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.1,,,
1803,0.2864,-0.08299,7.2,3.0,-2.075e-07,25.14,2.748e-07,5.215e-06,7.242e-07,919500000.0,8.065e-16,4.252e-16,3.711e-16,6.012e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.15,,,
1804,0.2964,-0.0832,7.407,3.0,-7.271e-07,24.99,9.359e-07,1.817e-05,2.453e-06,3190000000.0,8.066e-16,4.294e-16,3.732e-16,6.013e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.2,,,
1805,0.3125,-0.08364,7.612,3.0,-2.505e-06,24.36,3.082e-06,6.101e-05,8.015e-06,10570000000.0,8.074e-16,4.426e-16,3.756e-16,6.017e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.25,,,
1806,0.3443,-0.08485,7.794,3.0,-8.157e-06,22.64,9.158e-06,0.0001847,2.369e-05,30320000000.0,8.107e-16,4.968e-16,3.782e-16,6.036e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.3,,,
1807,0.4051,-0.08803,7.925,3.0,-2.353e-05,19.56,2.241e-05,0.0004603,5.808e-05,66910000000.0,8.186e-16,6.327e-16,3.812e-16,6.085e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.35,,,
1808,0.5025,-0.09473,8.002,2.0,-5.713e-05,15.93,4.351e-05,0.0009098,0.0001137,116700000000.0,8.268e-16,7.894e-16,3.846e-16,6.144e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.4,,,
1809,0.6395,-0.1055,8.024,2.0,-0.0001161,12.55,6.863e-05,0.001457,0.0001815,171600000000.0,8.322e-16,9.059e-16,3.884e-16,6.188e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.45,,,
1810,0.812,-0.1195,7.992,2.0,-0.0002024,9.842,9.28e-05,0.001992,0.0002492,221800000000.0,8.357e-16,9.865e-16,3.928e-16,6.218e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.5,,,
1811,1.013,-0.1361,7.91,2.0,-0.0003137,7.81,0.000113,0.00245,0.0003097,262200000000.0,8.38e-16,1.045e-15,3.975e-16,6.239e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.55,,,
1812,1.236,-0.1547,7.779,2.0,-0.0004452,6.292,0.0001278,0.002801,0.0003601,290900000000.0,8.397e-16,1.089e-15,4.028e-16,6.256e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.6,,,
1813,1.478,-0.1749,7.597,2.0,-0.0005914,5.141,0.0001366,0.00304,0.0004002,308400000000.0,8.409e-16,1.123e-15,4.082e-16,6.269e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.65,,,
1814,1.73,-0.1965,7.361,2.0,-0.000747,4.256,0.0001398,0.003179,0.0004319,316400000000.0,8.419e-16,1.15e-15,4.136e-16,6.279e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.7,,,
1815,1.982,-0.2192,7.071,2.0,-0.0009074,3.567,0.0001384,0.003237,0.0004578,317100000000.0,8.426e-16,1.172e-15,4.186e-16,6.288e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.75,,,
1816,2.224,-0.2428,6.728,2.0,-0.001069,3.025,0.0001336,0.003234,0.0004806,312800000000.0,8.433e-16,1.191e-15,4.23e-16,6.295e-16,0.2,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.8,,,
