,vdsat,self_gain,region,ron,id,gmoverid,gmbs,gm,gds,ft,csb,cgs,cdb,cgd,cgb,vsb,w,l,vds,vgs,vearly,cds
713,0.1867,3.923,2.0,,0.0002255,7.348,0.0001443,0.001657,0.0004224,101600000000.0,7.831e-16,1.983e-15,7.319e-16,5.395e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.2,0.65,,
714,0.2083,2.806,1.0,,0.0003129,5.84,0.0001599,0.001827,0.0006512,106500000000.0,7.874e-16,2.051e-15,7.374e-16,6.173e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.2,0.7,,
715,0.2307,2.042,1.0,,0.0004064,4.694,0.0001677,0.001908,0.000934,106900000000.0,7.908e-16,2.086e-15,7.42e-16,7.002e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.2,0.75,,
716,0.2539,1.515,1.0,,0.000502,3.811,0.0001687,0.001913,0.001263,104000000000.0,7.935e-16,2.097e-15,7.457e-16,7.831e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.2,0.8,,
717,0.2779,1.146,1.0,,0.0005963,3.123,0.0001646,0.001862,0.001625,98930000000.0,7.958e-16,2.092e-15,7.487e-16,8.625e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.2,0.85,,
718,0.3027,0.8838,1.0,,0.0006871,2.582,0.0001568,0.001774,0.002007,92570000000.0,7.976e-16,2.077e-15,7.511e-16,9.363e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.2,0.9,,
719,0.3282,0.6936,1.0,,0.0007728,2.152,0.0001467,0.001663,0.002398,85610000000.0,7.991e-16,2.055e-15,7.531e-16,1.004e-15,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.2,0.95,,
720,0.3544,0.553,1.0,,0.0008526,1.807,0.0001351,0.001541,0.002786,78510000000.0,8.003e-16,2.03e-15,7.547e-16,1.064e-15,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.2,1.0,,
721,0.381,0.4472,1.0,,0.0009261,1.528,0.0001229,0.001416,0.003166,71560000000.0,8.013e-16,2.003e-15,7.56e-16,1.118e-15,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.2,1.05,,
722,0.4082,0.3659,1.0,,0.0009935,1.3,0.0001104,0.001292,0.00353,64920000000.0,8.021e-16,1.975e-15,7.571e-16,1.165e-15,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.2,1.1,,
723,0.4357,0.3026,1.0,,0.001055,1.112,9.809e-05,0.001172,0.003875,58690000000.0,8.029e-16,1.948e-15,7.581e-16,1.207e-15,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.2,1.15,,
724,0.4637,0.2523,1.0,,0.00111,0.9545,8.605e-05,0.00106,0.0042,52900000000.0,8.035e-16,1.922e-15,7.589e-16,1.244e-15,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.2,1.2,,
725,0.105,18.37,0.0,,6.561e-11,31.25,8.62e-11,8.903e-10,4.847e-11,152600.0,7.171e-16,3.659e-16,6.577e-16,3.443e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.0,,
726,0.105,18.38,0.0,,1.73e-10,31.3,4.057e-10,4.259e-09,2.318e-10,728400.0,7.171e-16,3.687e-16,6.577e-16,3.475e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.05,,
727,0.105,18.38,0.0,,6.882e-10,31.34,1.915e-09,2.042e-08,1.111e-09,3484000.0,7.171e-16,3.708e-16,6.577e-16,3.51e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.1,,
728,0.105,18.39,0.0,,3.161e-09,31.38,9.061e-09,9.804e-08,5.331e-09,16700000.0,7.171e-16,3.724e-16,6.577e-16,3.549e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.15,,
729,0.105,18.4,3.0,,1.505e-08,31.39,4.294e-08,4.712e-07,2.561e-08,80070000.0,7.172e-16,3.741e-16,6.577e-16,3.588e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.2,,
730,0.1051,18.4,3.0,,7.21e-08,31.33,2.03e-07,2.258e-06,1.227e-07,381600000.0,7.174e-16,3.789e-16,6.578e-16,3.626e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.25,,
731,0.1053,18.39,3.0,,3.427e-07,30.93,9.41e-07,1.06e-05,5.765e-07,1749000000.0,7.185e-16,4.03e-16,6.585e-16,3.659e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.3,,
732,0.1062,18.31,3.0,,1.559e-06,29.37,4.015e-06,4.578e-05,2.5e-06,6817000000.0,7.238e-16,5.148e-16,6.616e-16,3.687e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.35,,
733,0.1093,18.06,3.0,,6.223e-06,25.63,1.384e-05,0.0001595,8.833e-06,18900000000.0,7.367e-16,8.088e-16,6.7e-16,3.71e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.4,,
734,0.1173,17.36,2.0,,1.976e-05,20.52,3.489e-05,0.0004054,2.335e-05,38340000000.0,7.512e-16,1.171e-15,6.808e-16,3.736e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.45,,
735,0.1309,15.87,2.0,,4.88e-05,15.82,6.614e-05,0.000772,4.865e-05,62500000000.0,7.622e-16,1.47e-15,6.902e-16,3.78e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.5,,
736,0.1484,13.55,2.0,,9.78e-05,12.19,0.0001019,0.001192,8.799e-05,86760000000.0,7.702e-16,1.698e-15,6.978e-16,3.865e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.55,,
737,0.168,10.92,2.0,,0.0001676,9.518,0.0001363,0.001595,0.0001461,107500000000.0,7.763e-16,1.871e-15,7.043e-16,4.013e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.6,,
738,0.1889,8.499,2.0,,0.0002561,7.558,0.0001652,0.001936,0.0002277,123000000000.0,7.811e-16,2.002e-15,7.098e-16,4.234e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.65,,
739,0.2105,6.502,2.0,,0.0003595,6.093,0.0001868,0.00219,0.0003369,133000000000.0,7.85e-16,2.099e-15,7.145e-16,4.533e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.7,,
740,0.233,4.939,2.0,,0.0004733,4.974,0.0002004,0.002354,0.0004766,137800000000.0,7.881e-16,2.167e-15,7.185e-16,4.901e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.75,,
741,0.2563,3.756,2.0,,0.0005932,4.104,0.0002067,0.002435,0.0006482,138400000000.0,7.908e-16,2.212e-15,7.22e-16,5.33e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.8,,
742,0.2804,2.876,2.0,,0.0007152,3.419,0.0002067,0.002445,0.0008502,135700000000.0,7.929e-16,2.237e-15,7.25e-16,5.805e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.85,,
743,0.3053,2.224,1.0,,0.0008363,2.871,0.0002019,0.002401,0.00108,130700000000.0,7.948e-16,2.248e-15,7.275e-16,6.311e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.9,,
744,0.3308,1.741,1.0,,0.0009541,2.43,0.0001933,0.002318,0.001332,124200000000.0,7.963e-16,2.246e-15,7.296e-16,6.835e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.95,,
745,0.357,1.38,1.0,,0.001067,2.07,0.0001822,0.002209,0.001601,116900000000.0,7.976e-16,2.235e-15,7.315e-16,7.365e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,1.0,,
746,0.3838,1.107,1.0,,0.001174,1.774,0.0001693,0.002083,0.001882,109000000000.0,7.987e-16,2.217e-15,7.331e-16,7.891e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,1.05,,
747,0.4109,0.8977,1.0,,0.001275,1.529,0.0001554,0.001948,0.00217,101100000000.0,7.996e-16,2.194e-15,7.344e-16,8.405e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,1.1,,
748,0.4385,0.7357,1.0,,0.001368,1.323,0.0001409,0.00181,0.002461,93320000000.0,8.005e-16,2.168e-15,7.356e-16,8.901e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,1.15,,
749,0.4665,0.6086,1.0,,0.001455,1.15,0.0001263,0.001673,0.002749,85770000000.0,8.012e-16,2.14e-15,7.366e-16,9.373e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.3,1.2,,
750,0.105,18.63,0.0,,8.96e-11,31.26,1.012e-10,1.054e-09,5.66e-11,181700.0,7.171e-16,3.659e-16,6.416e-16,3.39e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.0,,
751,0.105,18.63,0.0,,2.167e-10,31.3,4.765e-10,5.043e-09,2.707e-10,868200.0,7.171e-16,3.687e-16,6.416e-16,3.415e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.05,,
752,0.105,18.64,0.0,,8.268e-10,31.34,2.249e-09,2.418e-08,1.297e-09,4157000.0,7.171e-16,3.708e-16,6.416e-16,3.443e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.1,,
753,0.105,18.65,0.0,,3.756e-09,31.38,1.065e-08,1.161e-07,6.227e-09,19940000.0,7.171e-16,3.724e-16,6.416e-16,3.475e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.15,,
754,0.1051,18.65,3.0,,1.783e-08,31.39,5.045e-08,5.581e-07,2.992e-08,95630000.0,7.172e-16,3.741e-16,6.417e-16,3.51e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.2,,
755,0.1051,18.66,3.0,,8.537e-08,31.32,2.383e-07,2.672e-06,1.432e-07,455300000.0,7.174e-16,3.789e-16,6.418e-16,3.549e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.25,,
756,0.1054,18.65,3.0,,4.048e-07,30.85,1.099e-06,1.249e-05,6.693e-07,2076000000.0,7.185e-16,4.029e-16,6.424e-16,3.588e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.3,,
757,0.1063,18.62,3.0,,1.826e-06,29.09,4.621e-06,5.312e-05,2.853e-06,7957000000.0,7.238e-16,5.147e-16,6.455e-16,3.626e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.35,,
758,0.1099,18.49,3.0,,7.148e-06,25.15,1.547e-05,0.0001798,9.722e-06,21390000000.0,7.367e-16,8.083e-16,6.539e-16,3.66e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.4,,
759,0.1185,18.18,2.0,,2.213e-05,20.05,3.788e-05,0.0004437,2.441e-05,42100000000.0,7.511e-16,1.169e-15,6.647e-16,3.691e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.45,,
760,0.1325,17.48,2.0,,5.356e-05,15.49,7.052e-05,0.0008296,4.746e-05,67470000000.0,7.62e-16,1.466e-15,6.738e-16,3.724e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.5,,
761,0.1503,16.24,2.0,,0.000106,12.0,0.0001078,0.001272,7.833e-05,93250000000.0,7.699e-16,1.692e-15,6.811e-16,3.768e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.55,,
762,0.1701,14.51,2.0,,0.0001805,9.439,0.000144,0.001704,0.0001174,116000000000.0,7.758e-16,1.864e-15,6.871e-16,3.832e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.6,,
763,0.191,12.51,2.0,,0.0002752,7.552,0.0001751,0.002078,0.0001661,133900000000.0,7.804e-16,1.997e-15,6.921e-16,3.924e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.65,,
764,0.2128,10.47,2.0,,0.0003868,6.138,0.0001991,0.002374,0.0002268,146600000000.0,7.84e-16,2.1e-15,6.963e-16,4.05e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.7,,
765,0.2353,8.553,2.0,,0.0005109,5.058,0.0002156,0.002584,0.0003021,154400000000.0,7.87e-16,2.178e-15,6.999e-16,4.213e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.75,,
766,0.2587,6.879,2.0,,0.0006434,4.216,0.0002248,0.002713,0.0003944,157900000000.0,7.895e-16,2.235e-15,7.03e-16,4.413e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.8,,
767,0.2829,5.488,2.0,,0.0007806,3.551,0.0002278,0.002772,0.0005051,157800000000.0,7.915e-16,2.276e-15,7.056e-16,4.65e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.85,,
768,0.3079,4.369,2.0,,0.0009192,3.016,0.0002256,0.002773,0.0006346,155100000000.0,7.932e-16,2.303e-15,7.079e-16,4.921e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.9,,
769,0.3335,3.488,2.0,,0.001057,2.583,0.0002193,0.002729,0.0007824,150500000000.0,7.946e-16,2.319e-15,7.098e-16,5.223e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.95,,
770,0.3597,2.8,2.0,,0.001191,2.227,0.0002099,0.002652,0.000947,144500000000.0,7.958e-16,2.324e-15,7.115e-16,5.552e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,1.0,,
771,0.3865,2.265,2.0,,0.001321,1.931,0.0001982,0.002551,0.001126,137600000000.0,7.968e-16,2.322e-15,7.129e-16,5.904e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,1.05,,
772,0.4138,1.846,1.0,,0.001445,1.684,0.000185,0.002434,0.001318,130100000000.0,7.977e-16,2.313e-15,7.142e-16,6.274e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,1.1,,
773,0.4414,1.518,1.0,,0.001563,1.476,0.0001706,0.002307,0.00152,122500000000.0,7.985e-16,2.299e-15,7.153e-16,6.657e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,1.15,,
774,0.4694,1.257,1.0,,0.001675,1.298,0.0001556,0.002174,0.00173,114700000000.0,7.992e-16,2.28e-15,7.163e-16,7.049e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.4,1.2,,
775,0.105,18.74,0.0,,1.21e-10,31.26,1.187e-10,1.246e-09,6.65e-11,215800.0,7.171e-16,3.659e-16,6.27e-16,3.348e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.0,,
776,0.105,18.75,0.0,,2.712e-10,31.3,5.588e-10,5.963e-09,3.181e-10,1032000.0,7.171e-16,3.687e-16,6.27e-16,3.367e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.05,,
777,0.105,18.75,0.0,,9.926e-10,31.35,2.638e-09,2.859e-08,1.525e-09,4944000.0,7.171e-16,3.708e-16,6.27e-16,3.39e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.1,,
778,0.105,18.76,0.0,,4.457e-09,31.38,1.249e-08,1.373e-07,7.32e-09,23730000.0,7.171e-16,3.724e-16,6.27e-16,3.415e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.15,,
779,0.1051,18.77,3.0,,2.11e-08,31.39,5.916e-08,6.599e-07,3.516e-08,113900000.0,7.172e-16,3.741e-16,6.27e-16,3.443e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.2,,
780,0.1051,18.77,3.0,,1.009e-07,31.29,2.791e-07,3.156e-06,1.681e-07,542000000.0,7.174e-16,3.789e-16,6.272e-16,3.475e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.25,,
781,0.1054,18.77,3.0,,4.772e-07,30.75,1.281e-06,1.467e-05,7.816e-07,2459000000.0,7.185e-16,4.029e-16,6.278e-16,3.51e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.3,,
782,0.1065,18.75,3.0,,2.132e-06,28.79,5.293e-06,6.137e-05,3.274e-06,9259000000.0,7.238e-16,5.147e-16,6.309e-16,3.549e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.35,,
783,0.1105,18.67,3.0,,8.172e-06,24.64,1.719e-05,0.0002014,1.079e-05,24090000000.0,7.367e-16,8.082e-16,6.393e-16,3.588e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.4,,
784,0.1197,18.5,2.0,,2.465e-05,19.54,4.081e-05,0.0004818,2.605e-05,45920000000.0,7.511e-16,1.169e-15,6.5e-16,3.628e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.45,,
785,0.1342,18.12,2.0,,5.836e-05,15.11,7.439e-05,0.000882,4.867e-05,72000000000.0,7.619e-16,1.464e-15,6.591e-16,3.667e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.5,,
786,0.1523,17.43,2.0,,0.0001137,11.75,0.0001124,0.001336,7.665e-05,98360000000.0,7.698e-16,1.688e-15,6.662e-16,3.707e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.55,,
787,0.1722,16.4,2.0,,0.0001917,9.283,0.0001491,0.001779,0.0001085,121800000000.0,7.756e-16,1.86e-15,6.72e-16,3.752e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.6,,
788,0.1932,15.04,2.0,,0.0002906,7.462,0.0001808,0.002168,0.0001442,140600000000.0,7.801e-16,1.992e-15,6.767e-16,3.807e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.65,,
789,0.2151,13.45,2.0,,0.000407,6.097,0.0002056,0.002481,0.0001845,154500000000.0,7.836e-16,2.095e-15,6.807e-16,3.874e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.7,,
790,0.2377,11.74,2.0,,0.000537,5.053,0.0002231,0.002714,0.0002312,163700000000.0,7.865e-16,2.175e-15,6.841e-16,3.959e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.75,,
791,0.2612,10.03,2.0,,0.0006767,4.24,0.0002337,0.002869,0.0002861,168900000000.0,7.888e-16,2.237e-15,6.869e-16,4.062e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.8,,
792,0.2855,8.425,2.0,,0.0008224,3.595,0.0002383,0.002956,0.0003509,170600000000.0,7.908e-16,2.283e-15,6.893e-16,4.186e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.85,,
793,0.3105,6.998,2.0,,0.000971,3.077,0.0002377,0.002987,0.0004269,169700000000.0,7.923e-16,2.317e-15,6.913e-16,4.331e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.9,,
794,0.3362,5.778,2.0,,0.00112,2.655,0.000233,0.002973,0.0005146,166700000000.0,7.937e-16,2.34e-15,6.93e-16,4.499e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.95,,
795,0.3625,4.761,2.0,,0.001267,2.307,0.000225,0.002924,0.000614,162200000000.0,7.948e-16,2.355e-15,6.945e-16,4.688e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,1.0,,
796,0.3893,3.929,2.0,,0.001411,2.018,0.0002145,0.002848,0.0007249,156600000000.0,7.957e-16,2.362e-15,6.957e-16,4.9e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,1.05,,
797,0.4166,3.253,2.0,,0.001551,1.775,0.0002023,0.002753,0.0008465,150300000000.0,7.965e-16,2.362e-15,6.968e-16,5.132e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,1.1,,
798,0.4443,2.705,2.0,,0.001686,1.569,0.0001886,0.002645,0.0009777,143500000000.0,7.972e-16,2.358e-15,6.977e-16,5.383e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,1.15,,
799,0.4723,2.262,2.0,,0.001815,1.393,0.0001741,0.002528,0.001118,136400000000.0,7.978e-16,2.348e-15,6.985e-16,5.652e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.5,1.2,,
800,0.105,18.8,0.0,,1.612e-10,31.26,1.391e-10,1.472e-09,7.832e-11,255900.0,7.171e-16,3.659e-16,6.136e-16,3.314e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.0,,
801,0.105,18.8,0.0,,3.386e-10,31.31,6.548e-10,7.046e-09,3.747e-10,1224000.0,7.171e-16,3.687e-16,6.136e-16,3.33e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.05,,
802,0.105,18.81,0.0,,1.191e-09,31.35,3.092e-09,3.379e-08,1.796e-09,5869000.0,7.171e-16,3.708e-16,6.136e-16,3.348e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.1,,
803,0.105,18.82,0.0,,5.285e-09,31.38,1.463e-08,1.623e-07,8.625e-09,28190000.0,7.171e-16,3.724e-16,6.136e-16,3.367e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.15,,
804,0.1051,18.83,3.0,,2.496e-08,31.39,6.932e-08,7.798e-07,4.142e-08,135400000.0,7.172e-16,3.741e-16,6.137e-16,3.39e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.2,,
805,0.1051,18.83,3.0,,1.192e-07,31.27,3.266e-07,3.724e-06,1.977e-07,643700000.0,7.174e-16,3.789e-16,6.138e-16,3.415e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.25,,
806,0.1055,18.83,3.0,,5.619e-07,30.63,1.49e-06,1.721e-05,9.138e-07,2905000000.0,7.185e-16,4.029e-16,6.144e-16,3.443e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.3,,
807,0.1068,18.81,3.0,,2.483e-06,28.45,6.042e-06,7.064e-05,3.756e-06,10730000000.0,7.238e-16,5.147e-16,6.175e-16,3.475e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.35,,
808,0.1112,18.76,3.0,,9.309e-06,24.12,1.9e-05,0.0002245,1.197e-05,27020000000.0,7.367e-16,8.081e-16,6.259e-16,3.511e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.4,,
809,0.121,18.65,2.0,,2.735e-05,19.04,4.376e-05,0.0005208,2.793e-05,49870000000.0,7.511e-16,1.168e-15,6.366e-16,3.55e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.45,,
810,0.136,18.42,2.0,,6.332e-05,14.73,7.806e-05,0.0009327,5.064e-05,76470000000.0,7.619e-16,1.463e-15,6.456e-16,3.592e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.5,,
811,0.1543,18.01,2.0,,0.0001214,11.48,0.0001163,0.001394,7.743e-05,103000000000.0,7.697e-16,1.686e-15,6.527e-16,3.636e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.55,,
812,0.1744,17.36,2.0,,0.0002024,9.101,0.000153,0.001842,0.0001061,126500000000.0,7.755e-16,1.857e-15,6.584e-16,3.683e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.6,,
813,0.1954,16.47,2.0,,0.0003045,7.341,0.0001846,0.002235,0.0001357,145600000000.0,7.799e-16,1.989e-15,6.63e-16,3.731e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.65,,
814,0.2174,15.35,2.0,,0.0004244,6.02,0.0002094,0.002555,0.0001665,159900000000.0,7.834e-16,2.091e-15,6.669e-16,3.782e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.7,,
815,0.2401,14.03,2.0,,0.0005583,5.009,0.0002272,0.002797,0.0001994,169700000000.0,7.863e-16,2.172e-15,6.701e-16,3.838e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.75,,
816,0.2636,12.57,2.0,,0.0007025,4.221,0.0002383,0.002965,0.0002359,175700000000.0,7.885e-16,2.234e-15,6.727e-16,3.902e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.8,,
817,0.288,11.07,2.0,,0.0008533,3.596,0.0002435,0.003068,0.0002773,178400000000.0,7.904e-16,2.282e-15,6.75e-16,3.976e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.85,,
818,0.3131,9.597,2.0,,0.001008,3.092,0.0002438,0.003117,0.0003248,178600000000.0,7.919e-16,2.318e-15,6.768e-16,4.061e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.9,,
819,0.3389,8.23,2.0,,0.001164,2.682,0.00024,0.003121,0.0003793,176800000000.0,7.932e-16,2.345e-15,6.784e-16,4.159e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.95,,
820,0.3652,7.004,2.0,,0.001319,2.343,0.0002329,0.003091,0.0004413,173400000000.0,7.942e-16,2.363e-15,6.797e-16,4.272e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,1.0,,
821,0.3921,5.937,2.0,,0.001472,2.061,0.0002233,0.003034,0.0005111,168900000000.0,7.951e-16,2.375e-15,6.808e-16,4.4e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,1.05,,
822,0.4194,5.025,2.0,,0.001622,1.824,0.0002118,0.002957,0.0005885,163600000000.0,7.958e-16,2.38e-15,6.817e-16,4.543e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,1.1,,
823,0.4471,4.257,2.0,,0.001767,1.622,0.0001988,0.002866,0.0006732,157700000000.0,7.964e-16,2.381e-15,6.824e-16,4.702e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,1.15,,
824,0.4752,3.613,2.0,,0.001908,1.449,0.0001849,0.002764,0.0007649,151400000000.0,7.97e-16,2.378e-15,6.831e-16,4.877e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.6,1.2,,
825,0.105,18.83,0.0,,2.118e-10,31.27,1.629e-10,1.738e-09,9.233e-11,303000.0,7.171e-16,3.659e-16,6.013e-16,3.287e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.0,,
826,0.105,18.84,0.0,,4.212e-10,31.31,7.669e-10,8.322e-09,4.418e-10,1450000.0,7.171e-16,3.687e-16,6.013e-16,3.3e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.05,,
827,0.105,18.84,0.0,,1.428e-09,31.35,3.622e-09,3.991e-08,2.118e-09,6959000.0,7.171e-16,3.708e-16,6.013e-16,3.314e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.1,,
828,0.105,18.85,0.0,,6.264e-09,31.38,1.714e-08,1.917e-07,1.017e-08,33440000.0,7.171e-16,3.724e-16,6.013e-16,3.33e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.15,,
829,0.1051,18.86,3.0,,2.95e-08,31.38,8.118e-08,9.21e-07,4.884e-08,160600000.0,7.172e-16,3.741e-16,6.014e-16,3.348e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.2,,
830,0.1052,18.86,3.0,,1.407e-07,31.23,3.818e-07,4.391e-06,2.328e-07,763000000.0,7.174e-16,3.789e-16,6.015e-16,3.367e-16,,0.6,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.25,,
